date,home_team,away_team,home_score,away_score,tournament,year,month,result
2021-11-16,Wales,Belgium,1,1,FIFA World Cup qualification,2021,11,D
2021-11-16,Czech Republic,Estonia,2,0,FIFA World Cup qualification,2021,11,W
2021-11-16,Gibraltar,Latvia,1,3,FIFA World Cup qualification,2021,11,L
2021-11-16,Montenegro,Turkey,1,2,FIFA World Cup qualification,2021,11,L
2021-11-16,Netherlands,Norway,2,0,FIFA World Cup qualification,2021,11,W
2021-11-16,Bolivia,Uruguay,3,0,FIFA World Cup qualification,2021,11,W
2021-11-16,Venezuela,Peru,1,2,FIFA World Cup qualification,2021,11,L
2021-11-16,Colombia,Paraguay,0,0,FIFA World Cup qualification,2021,11,D
2021-11-16,Argentina,Brazil,0,0,FIFA World Cup qualification,2021,11,D
2021-11-16,Chile,Ecuador,0,2,FIFA World Cup qualification,2021,11,L
2021-11-25,Indonesia,Myanmar,4,1,Friendly,2021,11,W
2021-11-30,Tunisia,Mauritania,5,1,Arab Cup,2021,11,W
2021-12-01,Morocco,Palestine,4,0,Arab Cup,2021,12,W
2021-12-01,Algeria,Sudan,4,0,Arab Cup,2021,12,W
2021-12-01,Egypt,Lebanon,1,0,Arab Cup,2021,12,W
2021-12-03,Mauritania,United Arab Emirates,0,1,Arab Cup,2021,12,L
2021-12-03,Syria,Tunisia,2,0,Arab Cup,2021,12,W
2021-12-04,El Salvador,Ecuador,1,1,Friendly,2021,12,D
2021-12-04,Jordan,Morocco,0,4,Arab Cup,2021,12,L
2021-12-04,Lebanon,Algeria,0,2,Arab Cup,2021,12,L
2021-12-04,Sudan,Egypt,0,5,Arab Cup,2021,12,L
2021-12-06,Syria,Mauritania,1,2,Arab Cup,2021,12,L
2021-12-06,Tunisia,United Arab Emirates,1,0,Arab Cup,2021,12,W
2021-12-07,Morocco,Saudi Arabia,1,0,Arab Cup,2021,12,W
2021-12-07,Algeria,Egypt,1,1,Arab Cup,2021,12,D
2021-12-07,Lebanon,Sudan,1,0,Arab Cup,2021,12,W
2021-12-08,Mexico,Chile,2,2,Friendly,2021,12,D
2021-12-09,Tanzania,Uganda,0,2,Friendly,2021,12,L
2021-12-10,Tunisia,Oman,2,1,Arab Cup,2021,12,W
2021-12-11,El Salvador,Chile,0,1,Friendly,2021,12,L
2021-12-11,Egypt,Jordan,3,1,Arab Cup,2021,12,W
2021-12-11,Morocco,Algeria,2,2,Arab Cup,2021,12,D
2021-12-15,Tunisia,Egypt,1,0,Arab Cup,2021,12,W
2021-12-15,Qatar,Algeria,1,2,Arab Cup,2021,12,L
2021-12-18,United States,Bosnia And Herzegovina,1,0,Friendly,2021,12,W
2021-12-18,Qatar,Egypt,0,0,Arab Cup,2021,12,D
2021-12-18,Tunisia,Algeria,0,2,Arab Cup,2021,12,L
2021-12-30,Mauritania,Burkina Faso,0,0,Friendly,2021,12,D
2021-12-30,Sudan,Ethiopia,2,3,Friendly,2021,12,L
2021-12-31,Malawi,Comoros,2,1,Friendly,2021,12,W
2022-01-02,Gabon,Burkina Faso,0,3,Friendly,2022,1,L
2022-01-02,Sudan,Zimbabwe,0,0,Friendly,2022,1,D
2022-01-03,Rwanda,Guinea,3,0,Friendly,2022,1,W
2022-01-04,Mauritania,Gabon,1,1,Friendly,2022,1,D
2022-01-05,Algeria,Ghana,3,0,Friendly,2022,1,W
2022-01-06,Rwanda,Guinea,0,2,Friendly,2022,1,L
2022-01-09,Cameroon,Burkina Faso,2,1,African Cup of Nations,2022,1,W
2022-01-09,Ethiopia,Cape Verde,0,1,African Cup of Nations,2022,1,L
2022-01-10,Senegal,Zimbabwe,1,0,African Cup of Nations,2022,1,W
2022-01-10,Guinea,Malawi,1,0,African Cup of Nations,2022,1,W
2022-01-10,Morocco,Ghana,1,0,African Cup of Nations,2022,1,W
2022-01-10,Comoros,Gabon,0,1,African Cup of Nations,2022,1,L
2022-01-11,Nigeria,Egypt,1,0,African Cup of Nations,2022,1,W
2022-01-11,Sudan,Guinea-Bissau,0,0,African Cup of Nations,2022,1,D
2022-01-11,Algeria,Sierra Leone,0,0,African Cup of Nations,2022,1,D
2022-01-12,Iceland,Uganda,1,1,Friendly,2022,1,D
2022-01-12,Equatorial Guinea,Ivory Coast,0,1,African Cup of Nations,2022,1,L
2022-01-12,Tunisia,Mali,0,1,African Cup of Nations,2022,1,L
2022-01-12,Mauritania,Gambia,0,1,African Cup of Nations,2022,1,L
2022-01-13,Cameroon,Ethiopia,4,1,African Cup of Nations,2022,1,W
2022-01-13,Cape Verde,Burkina Faso,0,1,African Cup of Nations,2022,1,L
2022-01-14,Senegal,Guinea,0,0,African Cup of Nations,2022,1,D
2022-01-14,Malawi,Zimbabwe,2,1,African Cup of Nations,2022,1,W
2022-01-14,Morocco,Comoros,2,0,African Cup of Nations,2022,1,W
2022-01-14,Gabon,Ghana,1,1,African Cup of Nations,2022,1,D
2022-01-15,South Korea,Iceland,5,1,Friendly,2022,1,W
2022-01-15,Nigeria,Sudan,3,1,African Cup of Nations,2022,1,W
2022-01-15,Guinea-Bissau,Egypt,0,1,African Cup of Nations,2022,1,L
2022-01-16,Colombia,Honduras,2,1,Friendly,2022,1,W
2022-01-16,Peru,Panama,1,1,Friendly,2022,1,D
2022-01-16,Ivory Coast,Sierra Leone,2,2,African Cup of Nations,2022,1,D
2022-01-16,Algeria,Equatorial Guinea,0,1,African Cup of Nations,2022,1,L
2022-01-16,Gambia,Mali,1,1,African Cup of Nations,2022,1,D
2022-01-16,Tunisia,Mauritania,4,0,African Cup of Nations,2022,1,W
2022-01-17,Burkina Faso,Ethiopia,1,1,African Cup of Nations,2022,1,D
2022-01-17,Cameroon,Cape Verde,1,1,African Cup of Nations,2022,1,D
2022-01-18,Moldova,Uganda,2,3,Friendly,2022,1,L
2022-01-18,Malawi,Senegal,0,0,African Cup of Nations,2022,1,D
2022-01-18,Zimbabwe,Guinea,2,1,African Cup of Nations,2022,1,W
2022-01-18,Gabon,Morocco,2,2,African Cup of Nations,2022,1,D
2022-01-18,Ghana,Comoros,2,3,African Cup of Nations,2022,1,L
2022-01-19,Egypt,Sudan,1,0,African Cup of Nations,2022,1,W
2022-01-19,Guinea-Bissau,Nigeria,0,2,African Cup of Nations,2022,1,L
2022-01-20,South Korea,Moldova,4,0,Friendly,2022,1,W
2022-01-20,Peru,Jamaica,3,0,Friendly,2022,1,W
2022-01-20,Ivory Coast,Algeria,3,1,African Cup of Nations,2022,1,W
2022-01-20,Sierra Leone,Equatorial Guinea,0,1,African Cup of Nations,2022,1,L
2022-01-20,Gambia,Tunisia,1,0,African Cup of Nations,2022,1,W
2022-01-20,Mali,Mauritania,2,0,African Cup of Nations,2022,1,W
2022-01-21,Bolivia,Trinidad And Tobago,5,0,Friendly,2022,1,W
2022-01-21,Iraq,Uganda,1,0,Friendly,2022,1,W
2022-01-23,Burkina Faso,Gabon,1,1,African Cup of Nations,2022,1,D
2022-01-23,Nigeria,Tunisia,0,1,African Cup of Nations,2022,1,L
2022-01-24,Cameroon,Comoros,2,1,African Cup of Nations,2022,1,W
2022-01-24,Guinea,Gambia,0,1,African Cup of Nations,2022,1,L
2022-01-25,Morocco,Malawi,2,1,African Cup of Nations,2022,1,W
2022-01-25,Senegal,Cape Verde,2,0,African Cup of Nations,2022,1,W
2022-01-26,Ivory Coast,Egypt,0,0,African Cup of Nations,2022,1,D
2022-01-26,Mali,Equatorial Guinea,0,0,African Cup of Nations,2022,1,D
2022-01-27,Bahrain,Uganda,3,1,Friendly,2022,1,W
2022-01-27,Indonesia,Timor-Leste,4,1,Friendly,2022,1,W
2022-01-27,Uzbekistan,South Sudan,3,0,Friendly,2022,1,W
2022-01-27,Jamaica,Mexico,1,2,FIFA World Cup qualification,2022,1,L
2022-01-27,United States,El Salvador,1,0,FIFA World Cup qualification,2022,1,W
2022-01-27,Honduras,Canada,0,2,FIFA World Cup qualification,2022,1,L
2022-01-27,Costa Rica,Panama,1,0,FIFA World Cup qualification,2022,1,W
2022-01-27,Lebanon,South Korea,0,1,FIFA World Cup qualification,2022,1,L
2022-01-27,Iran,Iraq,1,0,FIFA World Cup qualification,2022,1,W
2022-01-27,United Arab Emirates,Syria,2,0,FIFA World Cup qualification,2022,1,W
2022-01-27,Japan,China Pr,2,0,FIFA World Cup qualification,2022,1,W
2022-01-27,Australia,Vietnam,4,0,FIFA World Cup qualification,2022,1,W
2022-01-27,Saudi Arabia,Oman,1,0,FIFA World Cup qualification,2022,1,W
2022-01-27,Ecuador,Brazil,1,1,FIFA World Cup qualification,2022,1,D
2022-01-27,Paraguay,Uruguay,0,1,FIFA World Cup qualification,2022,1,L
2022-01-27,Chile,Argentina,1,2,FIFA World Cup qualification,2022,1,L
2022-01-28,Jordan,New Zealand,3,1,Friendly,2022,1,W
2022-01-28,Suriname,Barbados,1,0,Friendly,2022,1,W
2022-01-28,Colombia,Peru,0,1,FIFA World Cup qualification,2022,1,L
2022-01-28,Venezuela,Bolivia,4,1,FIFA World Cup qualification,2022,1,W
2022-01-29,Kuwait,Libya,2,0,Friendly,2022,1,W
2022-01-29,Nepal,Mauritius,1,0,Friendly,2022,1,W
2022-01-29,Nicaragua,Belize,4,0,Friendly,2022,1,W
2022-01-29,Burkina Faso,Tunisia,1,0,African Cup of Nations,2022,1,W
2022-01-29,Cameroon,Gambia,2,0,African Cup of Nations,2022,1,W
2022-01-30,Indonesia,Timor-Leste,3,0,Friendly,2022,1,W
2022-01-30,Canada,United States,2,0,FIFA World Cup qualification,2022,1,W
2022-01-30,Mexico,Costa Rica,0,0,FIFA World Cup qualification,2022,1,D
2022-01-30,Panama,Jamaica,3,2,FIFA World Cup qualification,2022,1,W
2022-01-30,Honduras,El Salvador,0,2,FIFA World Cup qualification,2022,1,L
2022-01-30,Egypt,Morocco,2,1,African Cup of Nations,2022,1,W
2022-01-30,Senegal,Equatorial Guinea,3,1,African Cup of Nations,2022,1,W
2022-02-01,Bahrain,Dr Congo,1,0,Friendly,2022,2,W
2022-02-01,Kuwait,Libya,0,2,Friendly,2022,2,L
2022-02-01,Nepal,Mauritius,1,0,Friendly,2022,2,W
2022-02-01,Nicaragua,Belize,1,1,Friendly,2022,2,D
2022-02-01,Suriname,Guyana,2,1,Friendly,2022,2,W
2022-02-01,Lebanon,Iraq,1,1,FIFA World Cup qualification,2022,2,D
2022-02-01,Iran,United Arab Emirates,1,0,FIFA World Cup qualification,2022,2,W
2022-02-01,Syria,South Korea,0,2,FIFA World Cup qualification,2022,2,L
2022-02-01,Vietnam,China Pr,3,1,FIFA World Cup qualification,2022,2,W
2022-02-01,Japan,Saudi Arabia,2,0,FIFA World Cup qualification,2022,2,W
2022-02-01,Oman,Australia,2,2,FIFA World Cup qualification,2022,2,D
2022-02-01,Bolivia,Chile,2,3,FIFA World Cup qualification,2022,2,L
2022-02-01,Uruguay,Venezuela,4,1,FIFA World Cup qualification,2022,2,W
2022-02-01,Argentina,Colombia,1,0,FIFA World Cup qualification,2022,2,W
2022-02-01,Peru,Ecuador,1,1,FIFA World Cup qualification,2022,2,D
2022-02-01,Brazil,Paraguay,4,0,FIFA World Cup qualification,2022,2,W
2022-02-02,United States,Honduras,3,0,FIFA World Cup qualification,2022,2,W
2022-02-02,Jamaica,Costa Rica,0,1,FIFA World Cup qualification,2022,2,L
2022-02-02,El Salvador,Canada,0,2,FIFA World Cup qualification,2022,2,L
2022-02-02,Mexico,Panama,1,0,FIFA World Cup qualification,2022,2,W
2022-02-02,Burkina Faso,Senegal,1,3,African Cup of Nations,2022,2,L
2022-02-03,Cameroon,Egypt,0,0,African Cup of Nations,2022,2,D
2022-02-05,Cameroon,Burkina Faso,3,3,African Cup of Nations,2022,2,D
2022-02-06,Senegal,Egypt,0,0,African Cup of Nations,2022,2,D
2022-03-17,Cook Islands,Solomon Islands,0,2,FIFA World Cup qualification,2022,3,L
2022-03-18,Iraq,Zambia,3,1,Friendly,2022,3,W
2022-03-18,Papua New Guinea,New Zealand,0,1,FIFA World Cup qualification,2022,3,L
2022-03-18,New Caledonia,Fiji,1,2,FIFA World Cup qualification,2022,3,L
2022-03-19,Mauritius,Seychelles,0,0,Friendly,2022,3,D
2022-03-21,Papua New Guinea,New Caledonia,1,0,FIFA World Cup qualification,2022,3,W
2022-03-21,New Zealand,Fiji,4,0,FIFA World Cup qualification,2022,3,W
2022-03-23,Bahrain,India,2,1,Friendly,2022,3,W
2022-03-23,Gibraltar,Grenada,0,0,Friendly,2022,3,D
2022-03-23,Guinea-Bissau,Equatorial Guinea,3,0,Friendly,2022,3,W
2022-03-23,Guadeloupe,Cape Verde,0,2,Friendly,2022,3,L
2022-03-23,Laos,Mongolia,1,0,Friendly,2022,3,W
2022-03-23,Malaysia,Philippines,2,0,Friendly,2022,3,W
2022-03-23,Mozambique,Niger,1,1,Friendly,2022,3,D
2022-03-23,Tanzania,Central African Republic,3,1,Friendly,2022,3,W
2022-03-23,Chad,Gambia,0,1,African Cup of Nations qualification,2022,3,L
2022-03-23,Djibouti,South Sudan,2,4,African Cup of Nations qualification,2022,3,L
2022-03-23,Seychelles,Lesotho,0,0,African Cup of Nations qualification,2022,3,D
2022-03-23,Somalia,Eswatini,0,3,African Cup of Nations qualification,2022,3,L
2022-03-24,Armenia,Montenegro,1,0,Friendly,2022,3,W
2022-03-24,Guatemala,Cuba,1,0,Friendly,2022,3,W
2022-03-24,Hungary,Serbia,0,1,Friendly,2022,3,L
2022-03-24,Kosovo,Burkina Faso,5,0,Friendly,2022,3,W
2022-03-24,Liberia,Benin,0,4,Friendly,2022,3,L
2022-03-24,Maldives,Bangladesh,2,0,Friendly,2022,3,W
2022-03-24,Scotland,Poland,1,1,Friendly,2022,3,D
2022-03-24,Thailand,Nepal,2,0,Friendly,2022,3,W
2022-03-24,Togo,Sierra Leone,3,0,Friendly,2022,3,W
2022-03-24,Jamaica,El Salvador,1,1,FIFA World Cup qualification,2022,3,D
2022-03-24,Mexico,United States,0,0,FIFA World Cup qualification,2022,3,D
2022-03-24,Panama,Honduras,1,1,FIFA World Cup qualification,2022,3,D
2022-03-24,Costa Rica,Canada,1,0,FIFA World Cup qualification,2022,3,W
2022-03-24,Lebanon,Syria,0,3,FIFA World Cup qualification,2022,3,L
2022-03-24,Iraq,United Arab Emirates,1,0,FIFA World Cup qualification,2022,3,W
2022-03-24,South Korea,Iran,2,0,FIFA World Cup qualification,2022,3,W
2022-03-24,China Pr,Saudi Arabia,1,1,FIFA World Cup qualification,2022,3,D
2022-03-24,Vietnam,Oman,0,1,FIFA World Cup qualification,2022,3,L
2022-03-24,Australia,Japan,0,2,FIFA World Cup qualification,2022,3,L
2022-03-24,Solomon Islands,Tahiti,3,1,FIFA World Cup qualification,2022,3,W
2022-03-24,Fiji,Papua New Guinea,1,2,FIFA World Cup qualification,2022,3,L
2022-03-24,New Zealand,New Caledonia,7,1,FIFA World Cup qualification,2022,3,W
2022-03-24,Colombia,Bolivia,3,0,FIFA World Cup qualification,2022,3,W
2022-03-24,Brazil,Chile,4,0,FIFA World Cup qualification,2022,3,W
2022-03-24,Paraguay,Ecuador,3,1,FIFA World Cup qualification,2022,3,W
2022-03-24,Uruguay,Peru,1,0,FIFA World Cup qualification,2022,3,W
2022-03-24,Italy,North Macedonia,0,1,FIFA World Cup qualification,2022,3,L
2022-03-24,Portugal,Turkey,3,1,FIFA World Cup qualification,2022,3,W
2022-03-24,Sweden,Czech Republic,1,0,FIFA World Cup qualification,2022,3,W
2022-03-24,Wales,Austria,2,1,FIFA World Cup qualification,2022,3,W
2022-03-24,Mauritius,São Tomé And Príncipe,3,0,African Cup of Nations qualification,2022,3,W
2022-03-25,Andorra,Saint Kitts And Nevis,1,0,Friendly,2022,3,W
2022-03-25,Bosnia And Herzegovina,Georgia,0,1,Friendly,2022,3,L
2022-03-25,Cape Verde,Liechtenstein,6,0,Friendly,2022,3,W
2022-03-25,Comoros,Ethiopia,2,1,Friendly,2022,3,W
2022-03-25,Congo,Zambia,1,3,Friendly,2022,3,L
2022-03-25,France,Ivory Coast,2,1,Friendly,2022,3,W
2022-03-25,Latvia,Kuwait,1,1,Friendly,2022,3,D
2022-03-25,Luxembourg,Northern Ireland,1,3,Friendly,2022,3,L
2022-03-25,Malta,Azerbaijan,1,0,Friendly,2022,3,W
2022-03-25,Norway,Slovakia,2,0,Friendly,2022,3,W
2022-03-25,Romania,Greece,0,1,Friendly,2022,3,L
2022-03-25,San Marino,Lithuania,1,2,Friendly,2022,3,L
2022-03-25,South Africa,Guinea,0,0,Friendly,2022,3,D
2022-03-25,Trinidad And Tobago,Barbados,9,0,Friendly,2022,3,W
2022-03-25,Cameroon,Algeria,0,1,FIFA World Cup qualification,2022,3,L
2022-03-25,Dr Congo,Morocco,1,1,FIFA World Cup qualification,2022,3,D
2022-03-25,Egypt,Senegal,1,0,FIFA World Cup qualification,2022,3,W
2022-03-25,Ghana,Nigeria,0,0,FIFA World Cup qualification,2022,3,D
2022-03-25,Mali,Tunisia,0,1,FIFA World Cup qualification,2022,3,L
2022-03-25,Argentina,Venezuela,3,0,FIFA World Cup qualification,2022,3,W
2022-03-26,Angola,Guinea-Bissau,3,2,Friendly,2022,3,W
2022-03-26,Bahrain,Burundi,1,0,Friendly,2022,3,W
2022-03-26,Belarus,India,3,0,Friendly,2022,3,W
2022-03-26,Central African Republic,Sudan,0,0,Friendly,2022,3,D
2022-03-26,Croatia,Slovenia,1,1,Friendly,2022,3,D
2022-03-26,England,Switzerland,2,1,Friendly,2022,3,W
2022-03-26,Finland,Iceland,1,1,Friendly,2022,3,D
2022-03-26,Germany,Israel,2,0,Friendly,2022,3,W
2022-03-26,Gibraltar,Faroe Islands,0,0,Friendly,2022,3,D
2022-03-26,Libya,Niger,2,1,Friendly,2022,3,W
2022-03-26,Mauritania,Mozambique,2,1,Friendly,2022,3,W
2022-03-26,Netherlands,Denmark,4,2,Friendly,2022,3,W
2022-03-26,Qatar,Bulgaria,2,1,Friendly,2022,3,W
2022-03-26,Republic Of Ireland,Belgium,2,2,Friendly,2022,3,D
2022-03-26,Singapore,Malaysia,2,1,Friendly,2022,3,W
2022-03-26,Spain,Albania,2,1,Friendly,2022,3,W
2022-03-27,Barbados,Guyana,0,5,Friendly,2022,3,L
2022-03-27,Belize,Cuba,0,3,Friendly,2022,3,L
2022-03-27,Benin,Zambia,2,1,Friendly,2022,3,W
2022-03-27,Guatemala,Haiti,2,1,Friendly,2022,3,W
2022-03-27,Laos,Brunei,3,2,Friendly,2022,3,W
2022-03-27,Liberia,Sierra Leone,0,1,Friendly,2022,3,L
2022-03-27,Thailand,Suriname,1,0,Friendly,2022,3,W
2022-03-27,El Salvador,Costa Rica,1,2,FIFA World Cup qualification,2022,3,L
2022-03-27,Canada,Jamaica,4,0,FIFA World Cup qualification,2022,3,W
2022-03-27,Honduras,Mexico,0,1,FIFA World Cup qualification,2022,3,L
2022-03-27,United States,Panama,5,1,FIFA World Cup qualification,2022,3,W
2022-03-27,New Zealand,Tahiti,1,0,FIFA World Cup qualification,2022,3,W
2022-03-27,Solomon Islands,Papua New Guinea,3,2,FIFA World Cup qualification,2022,3,W
2022-03-27,South Sudan,Djibouti,1,0,African Cup of Nations qualification,2022,3,W
2022-03-27,Lesotho,Seychelles,3,1,African Cup of Nations qualification,2022,3,W
2022-03-27,Eswatini,Somalia,2,1,African Cup of Nations qualification,2022,3,W
2022-03-27,Mauritius,São Tomé And Príncipe,3,3,African Cup of Nations qualification,2022,3,D
2022-03-28,Andorra,Grenada,1,0,Friendly,2022,3,W
2022-03-28,Cape Verde,San Marino,2,0,Friendly,2022,3,W
2022-03-28,Montenegro,Greece,1,0,Friendly,2022,3,W
2022-03-28,Vanuatu,Fiji,1,2,Friendly,2022,3,L
2022-03-29,Albania,Georgia,0,0,Friendly,2022,3,D
2022-03-29,Angola,Equatorial Guinea,0,0,Friendly,2022,3,D
2022-03-29,Austria,Scotland,2,2,Friendly,2022,3,D
2022-03-29,Azerbaijan,Latvia,0,1,Friendly,2022,3,L
2022-03-29,Bahrain,Belarus,0,1,Friendly,2022,3,L
2022-03-29,Bangladesh,Mongolia,0,0,Friendly,2022,3,D
2022-03-29,Belgium,Burkina Faso,3,0,Friendly,2022,3,W
2022-03-29,Bosnia And Herzegovina,Luxembourg,1,0,Friendly,2022,3,W
2022-03-29,Congo,Sierra Leone,1,2,Friendly,2022,3,L
2022-03-29,Croatia,Bulgaria,2,1,Friendly,2022,3,W
2022-03-29,Denmark,Serbia,3,0,Friendly,2022,3,W
2022-03-29,England,Ivory Coast,3,0,Friendly,2022,3,W
2022-03-29,Faroe Islands,Liechtenstein,1,0,Friendly,2022,3,W
2022-03-29,Finland,Slovakia,0,2,Friendly,2022,3,L
2022-03-29,France,South Africa,5,0,Friendly,2022,3,W
2022-03-29,Israel,Romania,2,2,Friendly,2022,3,D
2022-03-29,Liberia,Burundi,1,2,Friendly,2022,3,L
2022-03-29,Malta,Kuwait,2,0,Friendly,2022,3,W
2022-03-29,Mauritania,Libya,2,0,Friendly,2022,3,W
2022-03-29,Netherlands,Germany,1,1,Friendly,2022,3,D
2022-03-29,Northern Ireland,Hungary,0,1,Friendly,2022,3,L
2022-03-29,Norway,Armenia,9,0,Friendly,2022,3,W
2022-03-29,Qatar,Slovenia,0,0,Friendly,2022,3,D
2022-03-29,Republic Of Ireland,Lithuania,1,0,Friendly,2022,3,W
2022-03-29,Singapore,Philippines,2,0,Friendly,2022,3,W
2022-03-29,Spain,Iceland,5,0,Friendly,2022,3,W
2022-03-29,Switzerland,Kosovo,1,1,Friendly,2022,3,D
2022-03-29,Tanzania,Sudan,1,1,Friendly,2022,3,D
2022-03-29,Togo,Benin,1,1,Friendly,2022,3,D
2022-03-29,Trinidad And Tobago,Guyana,1,1,Friendly,2022,3,D
2022-03-29,Turkey,Italy,2,3,Friendly,2022,3,L
2022-03-29,Wales,Czech Republic,1,1,Friendly,2022,3,D
2022-03-29,Algeria,Cameroon,1,2,FIFA World Cup qualification,2022,3,L
2022-03-29,Morocco,Dr Congo,4,1,FIFA World Cup qualification,2022,3,W
2022-03-29,Nigeria,Ghana,1,1,FIFA World Cup qualification,2022,3,D
2022-03-29,Senegal,Egypt,1,0,FIFA World Cup qualification,2022,3,W
2022-03-29,Tunisia,Mali,0,0,FIFA World Cup qualification,2022,3,D
2022-03-29,Gambia,Chad,2,2,African Cup of Nations qualification,2022,3,D
2022-04-24,El Salvador,Guatemala,0,4,Friendly,2022,4,L
2022-04-27,Mexico,Guatemala,0,0,Friendly,2022,4,D
2022-05-12,Bahamas,Turks And Caicos Islands,4,2,Friendly,2022,5,W
2022-05-12,Dominica,Saint Vincent And The Grenadines,2,1,Friendly,2022,5,W
2022-05-14,Bahamas,Turks And Caicos Islands,1,2,Friendly,2022,5,L
2022-05-15,Dominica,Saint Vincent And The Grenadines,3,1,Friendly,2022,5,W
2022-05-24,Mozambique,Eswatini,0,1,Friendly,2022,5,L
2022-05-24,Thailand,Bahrain,3,1,Friendly,2022,5,W
2022-05-27,Bahrain,Myanmar,2,0,Friendly,2022,5,W
2022-05-27,Malaysia,Brunei,4,0,Friendly,2022,5,W
2022-05-27,Thailand,Turkmenistan,1,0,Friendly,2022,5,W
2022-05-28,Ethiopia,Lesotho,1,1,Friendly,2022,5,D
2022-05-28,India,Jordan,0,2,Friendly,2022,5,L
2022-05-28,Mexico,Nigeria,2,1,Friendly,2022,5,W
2022-05-29,United Arab Emirates,Gambia,1,1,Friendly,2022,5,D
2022-05-30,Ethiopia,Lesotho,1,1,Friendly,2022,5,D
2022-05-30,Trinidad And Tobago,Saint Lucia,1,0,Friendly,2022,5,W
2022-05-31,Thailand,Bahrain,1,2,Friendly,2022,5,L
2022-06-01,Australia,Jordan,2,1,Friendly,2022,6,W
2022-06-01,Indonesia,Bangladesh,0,0,Friendly,2022,6,D
2022-06-01,Malta,Venezuela,0,1,Friendly,2022,6,L
2022-06-01,Kuwait,Singapore,0,0,Friendly,2022,6,D
2022-06-01,Malaysia,Hong Kong,2,0,Friendly,2022,6,W
2022-06-01,Syria,Tajikistan,1,0,Friendly,2022,6,W
2022-06-01,United States,Morocco,3,0,Friendly,2022,6,W
2022-06-01,Vietnam,Afghanistan,2,0,Friendly,2022,6,W
2022-06-01,Angola,Central African Republic,2,1,African Cup of Nations qualification,2022,6,W
2022-06-01,Ghana,Madagascar,3,0,African Cup of Nations qualification,2022,6,W
2022-06-01,Libya,Botswana,1,0,African Cup of Nations qualification,2022,6,W
2022-06-02,Cambodia,Timor-Leste,2,1,Friendly,2022,6,W
2022-06-02,Ecuador,Nigeria,1,0,Friendly,2022,6,W
2022-06-02,Japan,Paraguay,4,1,Friendly,2022,6,W
2022-06-02,South Korea,Brazil,1,5,Friendly,2022,6,L
2022-06-02,Mexico,Uruguay,0,3,Friendly,2022,6,L
2022-06-02,Tunisia,Equatorial Guinea,4,0,African Cup of Nations qualification,2022,6,W
2022-06-02,Mozambique,Rwanda,1,1,African Cup of Nations qualification,2022,6,D
2022-06-03,Nepal,Oman,0,2,Friendly,2022,6,L
2022-06-03,Togo,Eswatini,2,2,African Cup of Nations qualification,2022,6,D
2022-06-03,Burkina Faso,Cape Verde,2,0,African Cup of Nations qualification,2022,6,W
2022-06-03,Comoros,Lesotho,2,0,African Cup of Nations qualification,2022,6,W
2022-06-03,Ivory Coast,Zambia,3,1,African Cup of Nations qualification,2022,6,W
2022-06-04,Namibia,Burundi,1,1,African Cup of Nations qualification,2022,6,D
2022-06-04,Niger,Tanzania,1,1,African Cup of Nations qualification,2022,6,D
2022-06-04,Algeria,Uganda,2,0,African Cup of Nations qualification,2022,6,W
2022-06-04,Gambia,South Sudan,1,0,African Cup of Nations qualification,2022,6,W
